0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,class
-1.3520934264424689,-0.22524398763158984,-0.8875376085800468,0.33096847377925664,0.30834688042260605,-0.47821093572310913,-0.05757716093744169,0.36861108206858073,0.15356756895320167,0.31615481520563987,0.0632303335678852,0.11856083599959318,-0.21881196968164027,0.053447022647170175,-0.0017730779350395899,-0.222546325474593,0.016585942951707174,0.10804522144638563,-0.022908554977188855,-0.1374519100278019,0.029326566923068113,0.12843631722930754,0.05973329787762592,0.004200955776426149,0
-1.1150139701351458,-0.5121311959055613,-0.7825107426249358,1.5187621763725028,-0.2056737808094058,0.04091699211539382,0.34897489914862057,0.12196220016128764,-0.1462396018610342,-0.22995785833440932,0.2019038648338414,-0.09656761563869973,-0.05291198877600918,-0.14394302617183938,0.07272699029709621,0.22715409325359873,0.019420264107332396,0.3288036959154416,-0.25003983753176917,0.15610230471094308,0.11129063387819647,0.02960926606899377,-0.14799515411479558,0.0966118596398653,0
-0.7706003630271818,-1.403510519412057,-1.0518817189168048,0.5024337868533992,-0.05855820751087569,0.4511032484850708,-0.07372957056294294,-0.44672888438911623,0.23173075598979215,0.14052302358969412,0.11570027972895297,0.007779839731446643,-0.11545816960858457,-0.15878956067442115,0.24209131942134385,-0.08600971879316818,0.14579047036599857,0.014464948222542379,-0.07581979750157358,-0.0024493005436107603,-0.2687166465928398,-0.06733065646115508,-0.0177861918239894,-0.016821414810194623,0
-0.8712372903842331,0.23229873178063665,-1.3390189408280704,0.34441970751265233,0.21202214484524337,-0.31277525663812633,0.024213135688748066,-0.04967582711732529,0.16110067877646214,-0.04321720161013479,-0.2477910183780834,-0.19453200084788572,0.34544010695605487,0.14329150889275072,-0.11020991091497133,-0.1293631217888,0.3133599985012633,0.02902144053821334,-0.12107537033197753,-0.10427134189939162,0.06401847172455995,-0.04138474603900067,0.06417155564821503,0.13961865959739153,0
-0.48891164908601165,-0.9828157427476166,-0.8817718781447424,0.38064281762595403,0.030575636855157243,-0.20403843905707464,-0.19892124968323968,0.08084267905036867,0.21406870414519677,0.009946224062778843,0.0970569128945433,0.05929791765017802,0.1996537772524002,-0.29096424001137067,-0.03129385036273561,-0.1126074923819083,-0.07635555883267664,-0.2000667790680372,-0.00489109803611248,-0.09487890944339245,-0.06686186631410079,0.006523578222433544,0.03553569312350916,0.003816853606935786,0
-0.9243103248290381,-0.8187945268804228,-0.5770782755433708,0.48215826606499207,-0.9370180687395175,0.08835258352823384,0.23366583004826227,-0.06865461885039147,-0.052026072667448846,-0.08534954850067013,-0.170127318278122,0.14163143764376526,-0.3054529847298978,-0.08981235414566598,0.24183934198236204,-0.00863819815827935,0.08604101784536368,0.012611052390096845,-0.052467712101953945,0.07082594745642865,-0.17798731630389847,-0.032774622961942466,-0.016335172331802778,0.1249870617132469,0
0.2614940662440749,-0.01381671048486731,-0.827655998117154,1.2414017313642576,0.152600052343878,1.008499281059906,-0.21184310845669907,1.3077357565058623,0.1353279453391326,-0.12198166172009398,0.1432367489272204,0.30473508528739446,0.2063456499003896,0.05767746740353348,0.08899801458759275,0.2348965608930532,-0.18674650667089285,0.38183238430391964,-0.014174739558012517,-0.17775126599582922,-0.00710631546920596,0.12067891044097007,-0.11020606355175089,-0.30252003197418675,0
-2.7827471359324596,0.6239496195811557,-0.08167796842716457,-0.5723382547672048,-0.19782801852465914,0.26012594146056567,0.4993571009982775,-0.03004312648610908,0.18450074333538308,0.4458792868715789,0.06327085262771578,0.09810046594795638,-0.7297938562316074,-0.13626724515926622,-0.18750871759219195,0.13636586235328932,-0.2519787088693372,0.010064185174424005,0.01678404163796453,0.15533907322960047,0.1102387642156637,-0.1195192585800125,-0.18230364085958953,-0.1472605019110595,0
-0.6508271459741855,-0.7415476108304815,-0.5067920033780944,-0.5339190595891731,-0.5431595779767621,0.3242297695220724,0.020802153509530172,-0.4556498031645707,0.10291382642253714,-0.014066870988285159,-0.2947112775322663,0.12262593476776422,-0.31084396499006595,0.031099761987057727,0.10125096250270973,0.07448540396323666,-0.005570959604446853,-0.015540204648931553,-0.02626004726415376,0.025602255034119312,0.01021398132326271,0.09651436440421735,-0.03773327397252028,-0.09265626622330633,0
-0.6754202704820564,-0.6850295473631931,0.059810471637510396,-0.4274431819747956,-0.34782715760130783,0.1850908740526435,0.034476861441605625,-0.33248173143430715,-0.008136729088976832,-0.038002155479357036,-0.032731722116567843,0.4424102761336774,-0.14484614516794814,0.31111996102923895,0.36489998815661717,0.04218086874177543,0.13078284930144482,0.030453883263006264,-0.0844861458284803,0.07140464691613968,-0.09341263824955041,0.06370000690767055,-0.003090872839139499,-0.08154917086900654,0
0.5407681824851629,-1.792231322672238,0.09238942492499777,-0.2748139671105365,0.16939071005245737,0.2103260677118532,0.8631698428971013,0.26801809582625025,0.1030354993841703,0.10206796596946038,-0.41049184650012005,-0.08833014698261259,0.2057758438739278,-0.24326434711367342,-0.14264183921212356,0.04976727663774299,0.07277511328760311,0.13884690210482717,-0.0635668513767319,-0.0026939041526435107,0.0389090971347217,0.10286200716091788,-0.10079878162372147,0.050141079997656955,0
2.8600319799129412,1.2319510414191925,-0.6688540621627679,-0.3892986070495976,-0.07491248391242439,-0.03806816994969162,1.4164934618020026,0.329440666331773,0.12610516591877646,-0.3514485599324102,-0.0279913156444648,0.2913657325964277,-0.33944328936795154,-0.7136291238972025,-0.25449568053834776,0.4052750445842648,-0.21832448356775205,0.15943814430980563,-0.11364103460804863,-0.04613141505764731,-0.13348859344515362,0.4556744626927623,0.24098191490687654,0.05583475873808163,0
0.4434136754787939,2.4416916987082544,-0.7180401904274298,-0.7675281539254311,0.49137562458679107,-0.19466079803428343,0.10010980530041212,0.09752264609176395,-0.25525078483019414,0.21942646912531885,0.12023553203057842,0.19599550646608774,0.01842709742765277,0.23216533279580703,0.1556549526566762,-0.49735540727096644,-0.1907090937159607,-0.015372968091956273,0.2970391610882544,-0.45915698458549065,0.33619855334740495,0.2319841921232511,-0.40607041325468823,-0.33475272226955005,0
-0.6579292447655665,-1.0714940998282803,-0.15707119908399594,-0.6552486169497455,-0.048941533332398125,0.2725675665666877,-0.19880464028615305,-0.4419926092700626,0.17511227950709943,0.06873538913368946,-0.4021811198356436,0.2136112052530907,-0.4653514085905891,0.07360270529208833,0.26794989582901724,0.05137041172717989,0.0034455336935615313,-0.03132807236259493,0.035650460617387726,0.0333422945649298,-0.007952819444539919,0.19025839047280427,-0.10448683064873963,-0.04581453105928095,0
-0.03903674105150165,-1.8415365515190296,0.0732366160562971,-1.1666411355305384,0.5691688729487433,-0.044511683017858635,-0.04253939098899512,-0.1658596982316647,0.27661188440152057,-0.004602821158328838,0.011101053365893667,0.18476066095046262,-0.029673394082007153,0.20906148233422814,-0.014615585063947917,0.16495917140204097,-0.07127740421731979,0.010334124130605044,-0.08912657282110976,0.26143226842121486,0.08734827316632346,0.13881075037724075,-0.33135883781115566,0.49716355752958663,0
0.3886318023577076,0.16116255293849213,-0.535440237658523,-0.5946556669976418,0.18220746028976886,0.6541852775530635,-0.4531609490133913,-0.286656473490066,-0.1342543788566604,0.1485373550018193,-0.3326758225523323,-0.22196938238509153,-0.38144159396804245,0.21978920190183424,0.4672397122604282,-0.16253367888260542,-0.23372896590200556,-0.08318217175104224,0.05336004623560667,0.2509267467129314,0.34988015154924396,-0.07002221757963813,-0.09108329704548983,-0.026914718098696545,0
-1.005453016838363,1.0304432933884122,0.995025959140106,0.41109044951646545,-0.2277939583443256,-0.04365933716386837,-0.4867371754571227,-0.5354118175215806,-0.13929184948221843,0.03491800292758953,0.5507576888610215,0.03471373009791528,0.15008303594458697,-0.301975067526474,-0.020984484707616328,-0.11675268936987121,0.2497386261531162,0.007222641743076013,-0.08514229084765743,-0.06152192681010835,0.1367008637076557,0.029488731772082548,-0.03218836329460773,-0.16310095479995326,0
-0.4369782712110706,0.10643263148140264,0.8662588621576657,-0.2396161726266829,-0.7172137584295555,0.4392690560275695,-0.3922104211455874,-0.9195239576908039,0.11004840475108373,0.3765990124129136,0.2489400246787626,-0.272065861712141,-0.05330416486347965,0.09633518170974842,-0.1293226424816838,0.24334724440321157,-0.19866060354665888,-0.23301827392563024,0.20400455315112376,0.10863137024986576,0.0697985801658176,0.09532081529873766,0.054904916631433556,-0.05180426782653261,0
0.5847156886963745,-0.16922182534130953,0.5436469640049354,0.7227264164041811,-0.2865718201525066,1.022596244255819,-0.2250111008384976,1.232347377901618,-0.08465144240213554,0.40285492667439143,0.02386031391818425,0.2191474883213051,-0.0927193566433892,-0.07509987148257488,-0.36777317825997646,0.0744700275641937,-0.04979767754828563,-0.1546049900820578,-0.008569715012721578,0.036901667392931,-0.20519877637944975,0.16343208913150617,0.1904955091275342,-0.06835608624599811,0
0.9580432976605615,-0.0303743688244759,0.15316599745448922,-0.3751416092420834,-0.5881669900089159,0.9338608804725714,-0.19747599096940227,0.676702141567325,0.05714546726961431,-0.18722436936245787,-0.03286892981366931,0.4149618898669462,0.007349866601562394,0.009989713968997468,-0.022193701124215502,-0.018124248986615524,0.0013629011843779304,0.12006097423985707,0.060734378408100406,-0.17534441642789186,-0.007003178283602119,-0.07877904538919436,-0.10934679689160494,-0.069055247165332,0
-1.6173013218191905,0.4652927362653886,-0.047436852645126266,-0.5848080481175115,0.09979753268978465,0.24911228849211964,0.5620129752555134,-0.3306704927662077,0.018177038825243425,0.403330953903537,-0.09463662901843632,0.10674833807108405,0.08141969539934987,0.40690071216480167,0.08711997607936617,-0.050286675283767804,0.3858899404613474,0.12424317834768778,-0.22805784331846818,0.14245170352212166,0.035422273616002746,0.05272610283324331,-0.014440606735937384,-0.09281174756408792,0
0.7320839396318394,2.4886667964401936,-0.11025130192277903,0.1531170156660089,-0.5386642894777702,-0.14304199201252224,0.4190914885019409,-0.3445725728319086,-0.2815905600167688,0.1130642610651247,0.2735462385440647,0.8433083524315308,0.5094809325312599,0.42341836746746203,0.4132404450663867,-0.09329671782894638,-0.6135498331180466,0.16320177601658664,-0.5722330123306435,-0.04058933072226481,-0.03232051432016247,0.2981325604280621,0.631277078231627,0.08379270615483903,0
-0.17610401454725952,-0.42932239059453964,-0.3328564324070015,0.016267279968077128,-0.5359954199417406,0.15953491406639006,0.3063887404217328,-0.043888213020646306,-0.09153273766292185,0.16439129367232616,-0.17117739826272174,0.02699192419809988,-0.2966023781880232,-0.15056603033603208,-0.007826409432528849,-0.1479150952247612,-0.10977637752450263,-0.0701984303373699,0.07903340002986992,-0.044490707222773734,0.016679934825794634,0.06886652798811865,0.008782888260624204,-0.050213348815504204,0
3.1316706654636763,0.5149183900724255,0.30917991992319177,-0.22819688438346922,0.24286284867730368,0.11100641419299297,0.02487976771928299,-0.427376898455396,0.1834210909231832,-0.41913242067062456,0.2532413456685935,0.057592990461881065,0.09019934345781362,-0.20971075448625015,-0.23105661918146597,-0.15028628202361913,-0.160978986744378,-0.053773131453296756,-0.008252552016956089,0.13025310106291219,0.23123346506568077,-0.0805297618103995,0.19051684245504413,-0.113044990496516,0
-0.5547882407632979,-0.09030284529903136,-0.29452131332509607,-0.7525517865367222,-0.2705365793144015,-0.2941852933607148,0.026515013386380234,0.14484385414817244,0.0441339748802737,-0.05956998959243211,-0.1723391696246883,0.08283573992746557,0.09008595391405133,-0.26590088698193987,-0.07175050468193088,0.0037318199370759324,-0.17382857315794106,-0.10532014047664613,0.03734947199255791,-0.033655602131526595,-0.06048280229510052,0.024726181809612478,0.0323212352256414,-0.13770263078245723,0
-0.44587445289277167,2.2844547901028918,-0.06360930232421552,-0.08873491009329743,0.14424760270695458,0.370993634833222,0.27229541985485184,-0.31029808405141557,-0.3749912916474234,-0.17692674242375286,0.09273212526211785,-0.39610989789329226,0.3906258344767603,0.0988116705587768,0.13391927558397235,-0.17943573376882363,0.08948268125866296,-0.2124467779549838,-0.00765734666370298,-0.08375165442435459,0.03714133264377198,-0.06090412640792064,-0.10608818694036207,0.09319158184423089,0
-0.5690735913651702,0.2518810116396571,-1.6479223426211824,-0.07733274872319532,0.44884380691566395,0.4466138465866428,0.4080592786805439,-0.5424265927381,-0.08734068405452156,0.11245539909942044,0.37714451921438547,-0.08196037188157158,0.14895812995230268,-0.01267113658837642,-0.26421278583705593,-0.14806676267172816,0.08943429727780537,0.018826009023855315,-0.15273760492175836,-0.0512615606415559,0.11121486478161283,-0.08018086110640113,0.06729840101005409,0.02642654240115529,0
